timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1516656530631,34,Q6 - Knappste Sieger,204,No Content,Users 1-34,,true,,27,142,100,100,0,0,0
1516656530663,33,Q6 - Knappste Sieger,204,No Content,Users 1-19,,true,,27,142,100,100,0,0,0
1516656530426,418,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-36,,true,,27,140,100,100,0,0,0
1516656531096,8,Q3 - Wahlkreisübersicht,204,No Content,Users 1-97,,true,,27,143,100,100,0,0,1
1516656531208,9,Q3 - Wahlkreisübersicht,204,No Content,Users 1-41,,true,,27,143,100,100,0,0,1
1516656531048,298,Q1 - Sitzverteilung,204,No Content,Users 1-75,,true,,27,140,100,100,0,0,0
1516656531424,7,Q3 - Wahlkreisübersicht,204,No Content,Users 1-11,,true,,27,143,100,100,0,0,0
1516656531169,299,Q1 - Sitzverteilung,204,No Content,Users 1-68,,true,,27,140,100,100,0,0,0
1516656531669,10,Q4 - Wahlkreissieger,204,No Content,Users 1-21,,true,,27,140,100,100,0,0,0
1516656531638,341,Q1 - Sitzverteilung,204,No Content,Users 1-52,,true,,27,140,100,100,0,0,0
1516656531950,53,Q4 - Wahlkreissieger,204,No Content,Users 1-72,,true,,27,140,100,100,0,0,0
1516656531975,34,Q3 - Wahlkreisübersicht,204,No Content,Users 1-47,,true,,27,143,100,100,0,0,1
1516656531836,447,Q1 - Sitzverteilung,204,No Content,Users 1-1,,true,,27,140,100,100,0,0,0
1516656531567,779,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-77,,true,,27,140,100,100,0,0,1
1516656531783,565,Q1 - Sitzverteilung,204,No Content,Users 1-23,,true,,27,140,100,100,0,0,0
1516656531878,559,Q1 - Sitzverteilung,204,No Content,Users 1-20,,true,,27,140,100,100,0,0,0
1516656532165,295,Q3 - Wahlkreisübersicht,204,No Content,Users 1-62,,true,,27,143,100,100,0,0,0
1516656532027,483,Q6 - Knappste Sieger,204,No Content,Users 1-85,,true,,27,142,100,100,0,0,1
1516656531977,549,Q5 - Überhangmandate,204,No Content,Users 1-32,,true,,27,140,100,100,0,0,1
