timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1516657784066,289,Q1 - Sitzverteilung,204,No Content,Users 1-1,,true,,27,140,4,4,0,0,0
1516657785112,266,Q5 - Überhangmandate,204,No Content,Users 1-4,,true,,27,140,4,4,0,0,0
1516657785257,260,Q5 - Überhangmandate,204,No Content,Users 1-3,,true,,27,140,4,4,0,0,0
1516657785551,8,Q4 - Wahlkreissieger,204,No Content,Users 1-1,,true,,27,140,4,4,0,0,0
1516657785371,421,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-2,,true,,27,140,4,4,0,0,1
1516657786555,10,Q4 - Wahlkreissieger,204,No Content,Users 1-4,,true,,27,140,4,4,0,0,0
1516657786797,10,Q4 - Wahlkreissieger,204,No Content,Users 1-1,,true,,27,140,4,4,0,0,0
1516657786898,11,Q3 - Wahlkreisübersicht,204,No Content,Users 1-2,,true,,27,143,4,4,0,0,0
1516657786960,416,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-3,,true,,27,140,4,4,0,0,0
1516657787688,294,Q1 - Sitzverteilung,204,No Content,Users 1-4,,true,,27,140,4,4,0,0,1
1516657788303,5,Q3 - Wahlkreisübersicht,204,No Content,Users 1-2,,true,,27,143,4,4,0,0,0
1516657788082,291,Q1 - Sitzverteilung,204,No Content,Users 1-1,,true,,27,140,4,4,0,0,0
1516657788572,300,Q1 - Sitzverteilung,204,No Content,Users 1-3,,true,,27,140,4,4,0,0,1
1516657789229,288,Q1 - Sitzverteilung,204,No Content,Users 1-4,,true,,27,140,4,4,0,0,0
1516657789798,6,Q3 - Wahlkreisübersicht,204,No Content,Users 1-1,,true,,27,143,4,4,0,0,0
1516657789715,422,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-2,,true,,27,140,4,4,0,0,0
1516657790133,409,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-3,,true,,27,140,4,4,0,0,0
1516657790553,7,Q3 - Wahlkreisübersicht,204,No Content,Users 1-4,,true,,27,143,4,4,0,0,0
1516657791310,31,Q6 - Knappste Sieger,204,No Content,Users 1-2,,true,,27,142,4,4,0,0,0
1516657791204,415,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-1,,true,,27,140,4,4,0,0,1
1516657791623,291,Q1 - Sitzverteilung,204,No Content,Users 1-4,,true,,27,140,4,4,0,0,0
1516657791752,290,Q1 - Sitzverteilung,204,No Content,Users 1-3,,true,,27,140,4,4,0,0,0
1516657792488,288,Q1 - Sitzverteilung,204,No Content,Users 1-2,,true,,27,140,4,4,0,0,0
1516657793104,288,Q1 - Sitzverteilung,204,No Content,Users 1-1,,true,,27,140,4,4,0,0,0
1516657793089,418,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-4,,true,,27,140,4,4,0,0,1
1516657793248,284,Q1 - Sitzverteilung,204,No Content,Users 1-3,,true,,27,140,4,4,0,0,0
1516657793902,265,Q5 - Überhangmandate,204,No Content,Users 1-2,,true,,27,140,4,4,0,0,0
1516657794847,296,Q1 - Sitzverteilung,204,No Content,Users 1-1,,true,,27,140,4,4,0,0,1
1516657795187,7,Q4 - Wahlkreissieger,204,No Content,Users 1-2,,true,,27,140,4,4,0,0,0
1516657794935,301,Q1 - Sitzverteilung,204,No Content,Users 1-3,,true,,27,140,4,4,0,0,0
1516657794833,430,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-4,,true,,27,140,4,4,0,0,0
1516657796318,13,Q4 - Wahlkreissieger,204,No Content,Users 1-4,,true,,27,140,4,4,0,0,0
1516657796521,14,Q4 - Wahlkreissieger,204,No Content,Users 1-2,,true,,27,140,4,4,0,0,0
1516657796620,293,Q1 - Sitzverteilung,204,No Content,Users 1-1,,true,,27,140,4,4,0,0,0
1516657796660,285,Q1 - Sitzverteilung,204,No Content,Users 1-3,,true,,27,140,4,4,0,0,0
1516657797367,37,Q6 - Knappste Sieger,204,No Content,Users 1-4,,true,,27,142,4,4,0,0,0
1516657797679,38,Q6 - Knappste Sieger,204,No Content,Users 1-2,,true,,27,142,4,4,0,0,0
1516657798271,32,Q6 - Knappste Sieger,204,No Content,Users 1-3,,true,,27,142,4,4,0,0,0
1516657798231,291,Q1 - Sitzverteilung,204,No Content,Users 1-1,,true,,27,140,4,4,0,0,0
1516657798767,290,Q1 - Sitzverteilung,204,No Content,Users 1-4,,true,,27,140,4,4,0,0,0
1516657799080,291,Q1 - Sitzverteilung,204,No Content,Users 1-2,,true,,27,140,4,4,0,0,0
1516657799606,268,Q5 - Überhangmandate,204,No Content,Users 1-3,,true,,27,140,4,4,0,0,0
1516657799713,412,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-1,,true,,27,140,4,4,0,0,0
1516657800455,14,Q4 - Wahlkreissieger,204,No Content,Users 1-2,,true,,27,140,4,4,0,0,0
1516657800482,286,Q1 - Sitzverteilung,204,No Content,Users 1-4,,true,,27,140,4,4,0,0,0
1516657800946,289,Q1 - Sitzverteilung,204,No Content,Users 1-3,,true,,27,140,4,4,0,0,0
1516657801650,257,Q5 - Überhangmandate,204,No Content,Users 1-2,,true,,27,140,4,4,0,0,0
1516657801621,288,Q1 - Sitzverteilung,204,No Content,Users 1-1,,true,,27,140,4,4,0,0,0
1516657802177,294,Q1 - Sitzverteilung,204,No Content,Users 1-4,,true,,27,140,4,4,0,0,0
1516657802674,10,Q3 - Wahlkreisübersicht,204,No Content,Users 1-3,,true,,27,143,4,4,0,0,0
1516657802946,6,Q3 - Wahlkreisübersicht,204,No Content,Users 1-2,,true,,27,143,4,4,0,0,0
1516657802918,288,Q1 - Sitzverteilung,204,No Content,Users 1-1,,true,,27,140,4,4,0,0,0
1516657803669,37,Q6 - Knappste Sieger,204,No Content,Users 1-4,,true,,27,142,4,4,0,0,0
1516657803871,268,Q5 - Überhangmandate,204,No Content,Users 1-3,,true,,27,140,4,4,0,0,1
1516657804497,33,Q6 - Knappste Sieger,204,No Content,Users 1-1,,true,,27,142,4,4,0,0,0
1516657804188,421,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-2,,true,,27,140,4,4,0,0,0
1516657804818,14,Q4 - Wahlkreissieger,204,No Content,Users 1-4,,true,,27,140,4,4,0,0,0
1516657805595,35,Q6 - Knappste Sieger,204,No Content,Users 1-3,,true,,27,142,4,4,0,0,0
1516657805798,420,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-1,,true,,27,140,4,4,0,0,0
1516657806039,285,Q1 - Sitzverteilung,204,No Content,Users 1-2,,true,,27,140,4,4,0,0,0
1516657806295,257,Q5 - Überhangmandate,204,No Content,Users 1-4,,true,,27,140,4,4,0,0,0
1516657806872,13,Q3 - Wahlkreisübersicht,204,No Content,Users 1-3,,true,,27,143,4,4,0,0,2
1516657807378,15,Q4 - Wahlkreissieger,204,No Content,Users 1-1,,true,,27,140,4,4,0,0,0
1516657807793,33,Q6 - Knappste Sieger,204,No Content,Users 1-4,,true,,27,142,4,4,0,0,0
1516657807699,295,Q1 - Sitzverteilung,204,No Content,Users 1-2,,true,,27,140,4,4,0,0,1
1516657808350,11,Q3 - Wahlkreisübersicht,204,No Content,Users 1-3,,true,,27,143,4,4,0,0,0
1516657808699,41,Q6 - Knappste Sieger,204,No Content,Users 1-1,,true,,27,142,4,4,0,0,0
1516657808856,34,Q6 - Knappste Sieger,204,No Content,Users 1-4,,true,,27,142,4,4,0,0,0
1516657809454,31,Q6 - Knappste Sieger,204,No Content,Users 1-2,,true,,27,142,4,4,0,0,0
1516657809423,287,Q1 - Sitzverteilung,204,No Content,Users 1-3,,true,,27,140,4,4,0,0,1
1516657809919,11,Q4 - Wahlkreissieger,204,No Content,Users 1-1,,true,,27,140,4,4,0,0,1
1516657810348,412,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-4,,true,,27,140,4,4,0,0,0
1516657810859,5,Q3 - Wahlkreisübersicht,204,No Content,Users 1-3,,true,,27,143,4,4,0,0,0
1516657810721,262,Q5 - Überhangmandate,204,No Content,Users 1-2,,true,,27,140,4,4,0,0,0
1516657811310,415,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-1,,true,,27,140,4,4,0,0,0
1516657812119,11,Q3 - Wahlkreisübersicht,204,No Content,Users 1-4,,true,,27,143,4,4,0,0,0
1516657812134,9,Q3 - Wahlkreisübersicht,204,No Content,Users 1-3,,true,,27,143,4,4,0,0,0
1516657812427,37,Q6 - Knappste Sieger,204,No Content,Users 1-2,,true,,27,142,4,4,0,0,0
1516657813173,35,Q6 - Knappste Sieger,204,No Content,Users 1-1,,true,,27,142,4,4,0,0,0
1516657813276,8,Q3 - Wahlkreisübersicht,204,No Content,Users 1-4,,true,,27,143,4,4,0,0,1
1516657813540,11,Q3 - Wahlkreisübersicht,204,No Content,Users 1-2,,true,,27,143,4,4,0,0,0
1516657813575,15,Q4 - Wahlkreissieger,204,No Content,Users 1-3,,true,,27,140,4,4,0,0,0
1516657814641,38,Q6 - Knappste Sieger,204,No Content,Users 1-1,,true,,27,142,4,4,0,0,0
1516657814875,6,Q3 - Wahlkreisübersicht,204,No Content,Users 1-3,,true,,27,143,4,4,0,0,1
1516657814690,285,Q1 - Sitzverteilung,204,No Content,Users 1-4,,true,,27,140,4,4,0,0,0
1516657814955,283,Q1 - Sitzverteilung,204,No Content,Users 1-2,,true,,27,140,4,4,0,0,0
1516657815988,35,Q6 - Knappste Sieger,204,No Content,Users 1-3,,true,,27,142,4,4,0,0,0
1516657816116,6,Q3 - Wahlkreisübersicht,204,No Content,Users 1-1,,true,,27,143,4,4,0,0,1
1516657816311,6,Q3 - Wahlkreisübersicht,204,No Content,Users 1-2,,true,,27,143,4,4,0,0,0
1516657816059,294,Q1 - Sitzverteilung,204,No Content,Users 1-4,,true,,27,140,4,4,0,0,1
1516657817175,11,Q3 - Wahlkreisübersicht,204,No Content,Users 1-3,,true,,27,143,4,4,0,0,0
1516657817299,272,Q5 - Überhangmandate,204,No Content,Users 1-1,,true,,27,140,4,4,0,0,0
1516657817584,9,Q3 - Wahlkreisübersicht,204,No Content,Users 1-2,,true,,27,143,4,4,0,0,0
1516657817668,288,Q1 - Sitzverteilung,204,No Content,Users 1-4,,true,,27,140,4,4,0,0,0
1516657818656,15,Q4 - Wahlkreissieger,204,No Content,Users 1-3,,true,,27,140,4,4,0,0,0
1516657818682,8,Q3 - Wahlkreisübersicht,204,No Content,Users 1-2,,true,,27,143,4,4,0,0,0
1516657819047,31,Q6 - Knappste Sieger,204,No Content,Users 1-4,,true,,27,142,4,4,0,0,0
1516657818743,415,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-1,,true,,27,140,4,4,0,0,0
1516657819705,10,Q3 - Wahlkreisübersicht,204,No Content,Users 1-2,,true,,27,143,4,4,0,0,0
1516657819777,287,Q1 - Sitzverteilung,204,No Content,Users 1-3,,true,,27,140,4,4,0,0,0
1516657820184,11,Q3 - Wahlkreisübersicht,204,No Content,Users 1-1,,true,,27,143,4,4,0,0,0
1516657820354,37,Q6 - Knappste Sieger,204,No Content,Users 1-4,,true,,27,142,4,4,0,0,0
1516657821247,8,Q4 - Wahlkreissieger,204,No Content,Users 1-1,,true,,27,140,4,4,0,0,0
1516657820927,416,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-2,,true,,27,140,4,4,0,0,0
1516657821436,40,Q6 - Knappste Sieger,204,No Content,Users 1-3,,true,,27,142,4,4,0,0,0
1516657821726,7,Q3 - Wahlkreisübersicht,204,No Content,Users 1-4,,true,,27,143,4,4,0,0,0
1516657822478,32,Q6 - Knappste Sieger,204,No Content,Users 1-3,,true,,27,142,4,4,0,0,0
1516657822501,33,Q6 - Knappste Sieger,204,No Content,Users 1-1,,true,,27,142,4,4,0,0,0
1516657822365,287,Q1 - Sitzverteilung,204,No Content,Users 1-2,,true,,27,140,4,4,0,0,0
1516657822818,5,Q3 - Wahlkreisübersicht,204,No Content,Users 1-4,,true,,27,143,4,4,0,0,0
1516657823819,11,Q3 - Wahlkreisübersicht,204,No Content,Users 1-1,,true,,27,143,4,4,0,0,0
1516657823855,8,Q3 - Wahlkreisübersicht,204,No Content,Users 1-3,,true,,27,143,4,4,0,0,0
1516657823854,293,Q1 - Sitzverteilung,204,No Content,Users 1-2,,true,,27,140,4,4,0,0,0
1516657824150,35,Q6 - Knappste Sieger,204,No Content,Users 1-4,,true,,27,142,4,4,0,0,0
1516657825119,12,Q3 - Wahlkreisübersicht,204,No Content,Users 1-3,,true,,27,143,4,4,0,0,1
1516657825167,12,Q3 - Wahlkreisübersicht,204,No Content,Users 1-1,,true,,27,143,4,4,0,0,0
1516657825487,31,Q6 - Knappste Sieger,204,No Content,Users 1-4,,true,,27,142,4,4,0,0,0
1516657825243,414,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-2,,true,,27,140,4,4,0,0,0
1516657826235,38,Q6 - Knappste Sieger,204,No Content,Users 1-3,,true,,27,142,4,4,0,0,0
1516657826580,12,Q3 - Wahlkreisübersicht,204,No Content,Users 1-1,,true,,27,143,4,4,0,0,0
1516657826715,8,Q4 - Wahlkreissieger,204,No Content,Users 1-4,,true,,27,140,4,4,0,0,0
1516657826676,415,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-2,,true,,27,140,4,4,0,0,0
1516657827289,412,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-3,,true,,27,140,4,4,0,0,0
1516657828025,7,Q4 - Wahlkreissieger,204,No Content,Users 1-1,,true,,27,140,4,4,0,0,0
1516657827772,263,Q5 - Überhangmandate,204,No Content,Users 1-4,,true,,27,140,4,4,0,0,0
1516657828376,15,Q4 - Wahlkreissieger,204,No Content,Users 1-2,,true,,27,140,4,4,0,0,0
1516657829063,32,Q6 - Knappste Sieger,204,No Content,Users 1-4,,true,,27,142,4,4,0,0,0
1516657829054,293,Q1 - Sitzverteilung,204,No Content,Users 1-3,,true,,27,140,4,4,0,0,0
1516657829344,6,Q3 - Wahlkreisübersicht,204,No Content,Users 1-1,,true,,27,143,4,4,0,0,0
1516657829621,414,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-2,,true,,27,140,4,4,0,0,0
1516657830227,41,Q6 - Knappste Sieger,204,No Content,Users 1-4,,true,,27,142,4,4,0,0,0
1516657830491,37,Q6 - Knappste Sieger,204,No Content,Users 1-1,,true,,27,142,4,4,0,0,0
1516657830635,39,Q6 - Knappste Sieger,204,No Content,Users 1-3,,true,,27,142,4,4,0,0,1
1516657831524,13,Q4 - Wahlkreissieger,204,No Content,Users 1-2,,true,,27,140,4,4,0,0,0
1516657831668,261,Q5 - Überhangmandate,204,No Content,Users 1-4,,true,,27,140,4,4,0,0,0
1516657831847,259,Q5 - Überhangmandate,204,No Content,Users 1-1,,true,,27,140,4,4,0,0,0
1516657832114,264,Q5 - Überhangmandate,204,No Content,Users 1-3,,true,,27,140,4,4,0,0,0
1516657832830,11,Q3 - Wahlkreisübersicht,204,No Content,Users 1-2,,true,,27,143,4,4,0,0,1
1516657833289,423,Q2 - Mitglieder des Bundestags,204,No Content,Users 1-4,,true,,27,140,4,4,0,0,0
1516657833588,284,Q1 - Sitzverteilung,204,No Content,Users 1-1,,true,,27,140,4,4,0,0,0
1516657833785,282,Q1 - Sitzverteilung,204,No Content,Users 1-3,,true,,27,140,4,4,0,0,0
1516657834200,11,Q3 - Wahlkreisübersicht,204,No Content,Users 1-2,,true,,27,143,4,4,0,0,0
1516657834796,37,Q6 - Knappste Sieger,204,No Content,Users 1-4,,true,,27,142,4,4,0,0,0
1516657835149,5,Q3 - Wahlkreisübersicht,204,No Content,Users 1-4,,true,,27,143,4,4,0,0,0
1516657835149,8,Q4 - Wahlkreissieger,204,No Content,Users 1-2,,true,,27,140,3,3,0,0,0
1516657835149,9,Q3 - Wahlkreisübersicht,204,No Content,Users 1-3,,true,,27,143,2,2,0,0,0
1516657835105,290,Q1 - Sitzverteilung,204,No Content,Users 1-1,,true,,27,140,1,1,0,0,1
